Unit,FileName,ImageID,ObjectID,BorderObject,Area,FilledArea,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,Circularity,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,Centroid_x,Centroid_y,Centroid_x_pixels,Centroid_y_pixels,BoundingBox_x,BoundingBox_y,BoundingBox_w,BoundingBox_h
um,Steel 1 1200 degree cropped.png,1,337,0,1201.62654942688,1214.64839042006,116.449315770768,21.8573896636431,0.982226645730985,-44.1772637937186,2207.20204834522,0.164244433026864,-1,39.1146831859081,0.544411668305474,0.173110995310057,300.538504324896,399.073946033747,705.258697414405,469.195063214931,829.17940999398,355.955250830543,662.153316061118,85.9055683008001,80.8022672136239
um,Steel 1 1200 degree cropped.png,1,338,0,87.5357088986467,87.5357088986467,14.5596908993601,7.92361662617472,0.838945143641131,32.8279731846393,94.7700650059729,0.795359650875775,1,10.5571741553402,0.923664122137405,0.581730769230769,34.5170274532977,363.810538661011,430.497890470984,427.735537190083,506.140495867769,356.805801011739,424.849815507422,13.6088028991367,11.0571523555485
um,Steel 1 1200 degree cropped.png,1,339,0,56.4279776371442,56.4279776371442,12.9425435221757,5.67674062802986,0.898677072557738,-88.4836540206094,56.4279776371442,0.803649425757497,1,8.47622159674011,1,0.928571428571429,27.0321858587726,360.251619694533,124.47474767119,423.551282051282,146.346153846154,357.656351192935,118.651750276848,5.10330108717624,11.9077025367446
um,Steel 1 1200 degree cropped.png,1,340,0,432.614495218105,432.614495218105,56.1495480282138,11.0880164235558,0.980308337871957,-39.4403951510881,548.364192935324,0.347277221697305,1,23.4695948609543,0.788918205804749,0.270099367660343,122.445204084982,382.707756446122,666.044796488797,449.953177257525,783.07525083612,358.506901374131,650.245613524373,45.9297097845862,34.8725574290377
um,Steel 1 1200 degree cropped.png,1,341,0,146.857428978721,146.857428978721,33.5413519466687,7.82589358444637,0.972399827717474,75.0741454489763,203.285406615866,0.259188709519308,1,13.6742343849242,0.722419928825623,0.473193473193473,81.7089537067788,365.229599727476,26.1198513772223,429.4039408867,30.7093596059113,360.208001736523,9.78132708375447,9.35605199315645,33.1714570666456
um,Steel 1 1200 degree cropped.png,1,342,0,32.5546024829678,32.5546024829678,7.15721117325956,5.9740681390051,0.550716785795719,45,32.5546024829678,0.956586186449464,1,6.43815247135761,1,0.703125,18.0078484362826,363.355037406949,593.513916438597,427.2,697.8,360.208001736523,589.856550659454,6.80440144956833,6.80440144956833
um,Steel 1 1200 degree cropped.png,1,343,0,389.931794184881,389.931794184881,53.8049170091886,10.3447922899763,0.98134308058168,-44.6533268195464,473.850325029865,0.393549950459138,1,22.2817544216276,0.822900763358779,0.298780487804878,108.911249601791,376.702205389495,711.077309646853,442.892393320965,836.020408163265,360.208001736523,691.922572402979,34.8725574290377,37.4242079726258
um,Steel 1 1200 degree cropped.png,1,344,0,645.304564773495,645.304564773495,65.8325024308412,18.5074433214249,0.959669908770156,-8.0954585325741,951.317828113392,0.276090992197642,1,28.6640417643382,0.678326996197719,0.455102040816327,168.708329540597,392.639518286792,320.798540986711,461.630044843049,377.165919282511,361.058551917719,310.876091227153,59.5385126837228,23.8154050734891
um,Steel 1 1200 degree cropped.png,1,345,0,47.7467503083528,47.7467503083528,14.0688892578438,4.63442897892823,0.944187074324722,75.770585474867,53.5342351942137,0.567663265545362,1,7.7969898438558,0.891891891891892,0.647058823529412,29.8390014567195,366.922193318389,51.6129314498506,431.393939393939,60.6818181818182,364.460752642503,44.6538845127921,5.10330108717624,14.4593530803327
um,Steel 1 1200 degree cropped.png,1,346,0,123.707489435278,123.707489435278,20.5826304434523,7.87820090158976,0.923847948848728,-84.7527218447422,127.324667488941,0.694924760584003,1,12.5502696197692,0.971590909090909,0.791666666666667,44.6249658066315,368.636406894633,139.132103324068,433.409356725146,163.578947368421,364.460752642503,128.8583524512,7.65495163076437,20.413204348705
